time,mae_abs,rmse_abs,ssim
2024-01-12 17:00:00,1.3771603,1.4590867,0.9837045816234462
2024-01-12 18:00:00,1.3172331,1.410179,0.9834695992739391
2024-01-12 19:00:00,1.4830748,1.58538,0.9810043825574238
2024-01-12 20:00:00,1.0084267,1.1265868,0.9839790834465288
2024-01-12 21:00:00,1.124091,1.1919969,0.9832480227219297
2024-01-12 22:00:00,1.1178753,1.180868,0.9817071238151855
2024-01-12 23:00:00,1.1753109,1.245957,0.9792386970215701
2024-01-13 00:00:00,1.2315282,1.304481,0.9773429060547192
2024-01-13 01:00:00,1.2365036,1.3077154,0.9760358259037943
2024-01-13 02:00:00,1.2139192,1.2889212,0.9750649224731288
2024-01-13 03:00:00,3.2905397,3.5002635,0.9226045544085936
2024-01-13 04:00:00,4.5347404,4.8519735,0.9203550837718921
2024-01-13 05:00:00,3.6790779,3.9475017,0.9523709486461671
2024-01-13 06:00:00,2.5625653,2.7119136,0.9706893823567428
2024-01-13 07:00:00,1.6329759,1.7807236,0.9796974628037469
2024-01-13 08:00:00,1.7056433,1.7863642,0.981691413595313
2024-01-13 09:00:00,1.5295053,1.6034505,0.9832705522360409
2024-01-13 10:00:00,1.4901323,1.5588974,0.984486722212334
2024-01-13 11:00:00,1.5086054,1.5838631,0.9865899637069337
2024-01-13 12:00:00,1.289398,1.3552383,0.9876640777768094
2024-01-13 13:00:00,1.028382,1.0861437,0.9887177878074419
2024-01-13 14:00:00,1.2995185,1.3641431,0.9866759379224016
2024-01-13 15:00:00,1.3030527,1.3803148,0.9860729769169506
2024-01-13 16:00:00,1.1486917,1.2204068,0.9870578679256533
2024-01-13 17:00:00,1.1741307,1.2517588,0.9852415767871674
2024-01-13 18:00:00,1.2472857,1.3133315,0.984422219642665
2024-01-13 19:00:00,1.5653548,1.6568434,0.9799391439796126
2024-01-13 20:00:00,1.1864552,1.2731266,0.9823559157844445
2024-01-13 21:00:00,1.3213456,1.3994349,0.9808022658157285
2024-01-13 22:00:00,1.2168804,1.2991445,0.9807043215154087
2024-01-13 23:00:00,1.1012964,1.1668366,0.9811814493810816
2024-01-14 00:00:00,1.0897175,1.1592636,0.9798533550196551
2024-01-14 01:00:00,1.0217596,1.09214,0.9789680353673196
2024-01-14 02:00:00,1.1065365,1.1820911,0.9764466687733402
2024-01-14 03:00:00,3.2082582,3.439391,0.9201408706705143
2024-01-14 04:00:00,4.084944,4.395197,0.9280385804467556
2024-01-14 05:00:00,2.9158125,3.1033058,0.9642110609133309
2024-01-14 06:00:00,2.206983,2.325426,0.9763061175913474
2024-01-14 07:00:00,1.912327,2.0148988,0.9783691877220007
2024-01-14 08:00:00,1.6126072,1.695265,0.9818544579158276
2024-01-14 09:00:00,1.4812236,1.5555239,0.9831522331607481
2024-01-14 10:00:00,1.4577368,1.5269002,0.9842986521209122
2024-01-14 11:00:00,1.4058664,1.477043,0.9865824720550191
2024-01-14 12:00:00,1.2666136,1.3343598,0.9880223599269669
2024-01-14 13:00:00,0.92056715,0.9710871,0.9891784782700542
2024-01-14 14:00:00,1.1615386,1.2200408,0.9873724783342822
2024-01-14 15:00:00,1.196094,1.2697595,0.9864000887677039
2024-01-14 16:00:00,1.1799394,1.2614063,0.9844136391950972
2024-01-14 17:00:00,1.3153534,1.3951365,0.9828660835642654
2024-01-14 18:00:00,1.2675734,1.3587073,0.9817441400216089
2024-01-14 19:00:00,0.99069667,1.0906878,0.9836980451722105
2024-01-14 20:00:00,1.4399306,1.5749608,0.9754201049804587
2024-01-14 21:00:00,1.1582637,1.2351866,0.9793406782434922
2024-01-14 22:00:00,1.1788558,1.2455094,0.9768559868280439
2024-01-14 23:00:00,1.1464446,1.2088459,0.9752000786841302
2024-01-15 00:00:00,1.0682436,1.1296891,0.9745536311575433
2024-01-15 01:00:00,0.9423583,1.0145845,0.973811612488239
2024-01-15 02:00:00,0.85414225,0.9145601,0.972447403420574
2024-01-15 03:00:00,2.8344438,3.0531194,0.9030746203124418
2024-01-15 04:00:00,4.195734,4.4943037,0.9034209399543751
2024-01-15 05:00:00,2.7992759,2.9867768,0.9607174574893619
2024-01-15 06:00:00,2.2485042,2.3732483,0.9735532339529682
2024-01-15 07:00:00,1.4495168,1.5163673,0.9833606922767467
2024-01-15 08:00:00,1.579855,1.6584879,0.9834484735825338
2024-01-15 09:00:00,1.4262736,1.4986142,0.9847237440762863
2024-01-15 10:00:00,1.4227742,1.4921473,0.9859248108195492
2024-01-15 11:00:00,1.3615718,1.4365995,0.9872807823563654
2024-01-15 12:00:00,1.1615705,1.228537,0.9889741584203348
2024-01-15 13:00:00,0.7330206,0.7898946,0.9899445193884058
2024-01-15 14:00:00,0.8320341,0.90790457,0.9878163685259138
2024-01-15 15:00:00,0.92305636,0.99488115,0.9860739979882622
2024-01-15 16:00:00,1.2441435,1.3498973,0.9806156791956695
2024-01-15 17:00:00,1.3254066,1.4226223,0.9770920631624604
2024-01-15 18:00:00,1.2486678,1.3818874,0.9737984850625179
2024-01-15 19:00:00,1.2341341,1.3569875,0.9722518660858689
2024-01-15 20:00:00,1.0647484,1.1311203,0.9732596758047887
2024-01-15 21:00:00,0.8639888,0.93057334,0.971641202180933
2024-01-15 22:00:00,0.8794315,0.94345814,0.9665894693626106
2024-01-15 23:00:00,0.8069163,0.88775945,0.9638006937703484
2024-01-16 00:00:00,0.8285159,0.92255944,0.958078086475272
2024-01-16 01:00:00,0.95673066,1.0213436,0.9478551075436277
2024-01-16 02:00:00,1.045601,1.115839,0.9330047759956537
2024-01-16 03:00:00,3.2719831,3.5907195,0.7677114938727789
2024-01-16 04:00:00,4.9833593,5.337447,0.8126684064750253
2024-01-16 05:00:00,2.6451113,2.7971663,0.9569719508553673
2024-01-16 06:00:00,2.3970277,2.52871,0.9693446953140288
2024-01-16 07:00:00,1.7846328,1.873404,0.9796257698368358
2024-01-16 08:00:00,1.6379853,1.7184458,0.9822590340782663
2024-01-16 09:00:00,1.4785187,1.5517815,0.9842542046968729
2024-01-16 10:00:00,1.3560461,1.4219342,0.9863450532032377
2024-01-16 11:00:00,1.1778336,1.2428867,0.9877166523206276
2024-01-16 12:00:00,1.0067843,1.0675659,0.988825655982617
2024-01-16 13:00:00,0.75610536,0.82410973,0.9889945201503639
2024-01-16 14:00:00,0.9478879,1.0156451,0.9872923935942653
2024-01-16 15:00:00,0.8429639,0.8995688,0.9866035819347133
2024-01-16 16:00:00,1.3054795,1.4370522,0.9783013848825072
2024-01-16 17:00:00,1.3720092,1.48207,0.9757758691328743
2024-01-16 18:00:00,1.3315603,1.4294618,0.9730710417600394
2024-01-16 19:00:00,1.3286958,1.4495453,0.9678960196437453
